GeoType,GEOID,GeoName,TotalPop,discuss,discussOppose,CO2limits,CO2limitsOppose,trustclimsciSST,trustclimsciSSTOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,fundrenewables,fundrenewablesOppose,mediaweekly,mediaweeklyOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose
CBSA,20700,"East Stroudsburg, PA",112394,33.198,32.103,73.243,26.221,75.378,22.788,80.055,18.654,68.553,30.483,84.247,14.967,NA,NA,72.94,10.927,57.33,29.846,52.354,26.117,61.189,38.95,39.818,50.291,59.349,32.025,64.485,24.302,72.098,17.532,71.449,18.225,52.022,47.803
CBSA,20740,"Eau Claire, WI",212578,32.416,29.776,70.428,28.304,70.414,26.742,75.393,23.248,65.876,33.01,83.432,15.656,NA,NA,68.804,13.722,53.176,33.174,49.756,30.772,54.299,45.628,35.422,56.478,54.58,36.747,60.929,28.538,69.404,20.782,67.883,22.086,46.492,53.319
CBSA,20780,"Edwards, CO",35583,42.298,23.368,74.808,24.2,73.462,24.141,75.207,24.045,68.811,29.804,84.625,14.206,NA,NA,75.589,10.128,57.997,28.859,56.457,26.574,63.154,36.863,41.641,52.494,61.785,32.397,67.417,24.135,74.673,16.814,74.027,18.455,53.259,46.385
CBSA,20820,"Effingham, IL",23006,27.767,33.704,58.963,39.285,62.584,35.773,68.347,30.592,57.985,41.333,78.84,20.316,NA,NA,58.741,22.207,43.215,39.068,38.129,38.764,43.389,56.503,30.553,60.419,47.292,44.71,51.713,36.586,60.793,28.219,60.636,28.653,38.786,61.341
CBSA,20900,"El Campo, TX",26671,28.867,37.441,61.734,37.569,65.022,32.593,68.355,31.229,60.635,37.693,77.215,22.283,NA,NA,64.351,14.491,48.135,35.683,40.613,30.156,53.665,46.421,40.145,46.92,55.371,33.126,59.255,26.943,65.067,21.806,63.811,23.351,47.606,52.383
CBSA,20940,"El Centro, CA",105988,34.046,30.16,72.458,25.175,70.178,24.908,75.343,22.158,67.752,29.634,80.933,17.301,NA,NA,74.6,7.6,60.2,28.84,49.836,21.992,68.928,30.772,51.05,35.993,66.196,21.824,69.74,16.957,75.078,12.33,74.404,13.504,58.441,40.523
CBSA,20980,"El Dorado, AR",27906,25.489,41.382,59.424,39.199,65.498,31.796,68.064,31.552,60.012,38.748,76.661,23.318,NA,NA,61.102,15.524,44.528,38.863,37.096,31.663,49.591,50.344,35.62,48.28,51.337,34.072,55.708,27.926,62.553,21.959,62.793,22.045,45.635,54.049
CBSA,21020,"Elizabeth City, NC",129288,29.458,36.428,69.713,28.52,70.181,26.85,74.052,24.152,63.741,34.606,81.354,17.381,NA,NA,68.351,11.661,49.964,35.675,44.446,28.457,55.478,44.226,39.097,47.287,55.809,31.636,59.817,25.05,66.495,18.964,67.645,19.695,50.897,48.462
CBSA,21060,"Elizabethtown-Fort Knox, KY",293910,27.712,35.951,59.498,38.576,65.259,31.583,70.412,28.274,59.747,38.883,79.189,19.949,NA,NA,63.098,16.441,45.908,38.541,39.942,33.901,50.269,49.644,35.038,54.685,51.501,38.487,55.446,31.588,63.959,24.114,63.433,26.538,45.166,54.184
CBSA,21120,"Elk City, OK",14974,26.753,37.959,57.807,41.245,62.081,36.096,66.535,33.344,57.306,41.699,76.346,23.982,NA,NA,58.441,21.477,42.888,39.515,36.737,37.378,45.572,54.181,32.202,57.426,47.87,42.667,52.024,35.782,60.251,28.683,59.55,30.573,41.011,59.169
CBSA,21140,"Elkhart-Goshen, IN",125486,30.066,33.053,63.786,34.556,66.274,30.973,69.549,29.108,60.828,37.843,79.518,19.212,NA,NA,66.271,15.539,48.317,36.679,42.441,32.139,50.859,49.223,35.633,53.624,52.69,37.486,55.831,30.658,64.453,23.424,63.312,24.889,45.557,54.334
CBSA,21180,"Elkins, WV",21139,29.221,35.962,63.655,35.702,69.388,29.661,73.57,25.611,62.761,36.217,81.158,18.345,NA,NA,64.364,16.827,48.834,35.413,43.346,32.57,50.187,49.421,33.346,56.024,51.09,39.231,55.452,31.78,63.589,24.448,62.926,26.581,44.359,55.485
CBSA,21220,"Elko, NV",65552,36.658,27.816,60.543,38.858,61.603,36.635,65.812,33.805,56.529,41.948,79.111,19.441,NA,NA,64.588,15.672,46.169,36.696,41.312,34.028,52.783,47.074,39.463,54.008,55.672,37.892,59.608,29.763,66.689,24.013,66.486,25.116,44.827,54.972
CBSA,21260,"Ellensburg, WA",24768,38.437,26.195,70.644,29.05,70.393,27.632,74.293,24.935,66.812,32.344,83.313,16.049,NA,NA,70.704,13.243,53.86,31.068,52.459,29.518,57.3,42.587,37.395,56.202,57.764,36.164,63.715,27.854,71.637,20.644,70.938,22.38,49.972,49.738
CBSA,21300,"Elmira, NY",60887,30.425,33.05,68.576,29.635,69.181,27.755,76.335,21.79,63.475,35.251,81.786,17.459,NA,NA,67.87,14.552,48.519,37.312,45.501,31.568,55.219,44.637,34.845,54.739,53.655,36.87,59.078,29.464,68.195,20.689,68.019,21.852,47.069,52.501
CBSA,21340,"El Paso, TX",981370,34.238,34.232,64.476,34.618,67.328,30.677,69.98,29.553,62.127,36.245,77.774,22.084,NA,NA,71.142,11.448,54.951,30.909,40.486,29.276,60.826,39.113,48.707,39.978,61.274,28.273,65.196,22.611,72.084,16.547,69.601,18.828,51.918,48.508
CBSA,21380,"Emporia, KS",19809,31.738,30.158,65.511,33.333,67.474,29.623,72.099,26.564,63.668,34.924,82.028,16.896,NA,NA,68.55,14.004,51.522,32.869,47.282,30.077,55.631,44.369,37.766,53.531,55.601,36.14,60.493,28.437,68.444,21.051,67.131,23.378,46.736,53.006
CBSA,21420,"Enid, OK",40478,28.22,35.614,59.583,39.609,63.578,34.614,67.471,32.521,58.405,40.716,77.679,22.637,NA,NA,59.946,20.89,43.315,38.954,39.001,36.553,47.24,52.545,32.909,57.597,49.276,42.104,53.582,34.952,62.175,27.551,61.562,29.527,42.314,57.824
CBSA,21460,"Enterprise, AL",34363,26.249,38.707,59.046,39.575,60.897,36.312,66.377,32.506,57.291,41.623,75.849,23.351,NA,NA,59.515,19.384,42.173,40.5,35.896,36.67,45.453,54.599,33.07,54.53,48.936,40.075,52.705,32.64,59.218,28.187,58.965,28.557,42.703,56.799
CBSA,21500,"Erie, PA",186224,31.226,31.929,71.451,27.562,71.839,25.413,79.347,19.396,68.238,30.648,84.509,14.784,NA,NA,71.126,11.718,54.425,32.634,49.36,28.966,59.284,40.957,36.997,53.887,56.372,34.804,60.957,27.405,69.105,20.134,70.371,20.221,50.476,49.144
CBSA,21540,"Escanaba, MI",26625,28.909,31.489,65.882,32.721,67.47,29.401,73.194,25.367,62.122,36.605,81.596,17.401,NA,NA,63.778,15.621,48.436,36.503,43.546,33.01,50.772,49.36,34.103,56.526,52.222,38.734,57.232,30.501,66.021,21.972,65.743,23.7,44.571,55.114
CBSA,21580,"Espa_ola, NM",26875,37.462,28.42,78.56,20.138,76.387,20.487,79.14,18.932,72.659,25.131,84.294,13.994,NA,NA,77.98,7.375,63.464,25.853,56.138,20.871,69.827,29.998,50.411,38.549,67.367,22.753,72.048,16.837,76.763,12.149,76.688,13.105,59.181,40.409
CBSA,21660,"Eugene, OR",239397,39.911,23.763,75.191,24.125,73.914,23.691,77.97,21.261,71.036,28.128,84.847,14.392,NA,NA,76.661,9.948,58.374,29.475,58.804,26.584,63.558,36.513,40.148,53.172,61.956,32.312,68.887,22.881,74.405,16.987,73.256,18.675,54.028,45.5
CBSA,21700,"Eureka-Arcata-Fortuna, CA",90886,39.592,25.31,73.637,25.264,74.175,22.611,77.051,21.296,70.288,28.383,84.63,14.457,NA,NA,76.643,9.733,58.573,29.128,57.229,25.594,63.071,36.713,40.702,50.649,61.32,31.588,67.028,23.608,74.273,17.426,74.514,17.969,54.825,44.522
CBSA,21740,"Evanston, WY",13046,31.971,31.466,56.722,42.611,63.031,35.812,67.346,32.508,57.504,41.622,78.491,20.796,NA,NA,60.348,20.788,43.883,38.38,39.184,37.774,46.597,53.396,32.669,59.804,49.417,43.354,53.449,35.582,61.344,28.56,60.777,29.864,41.177,58.792
CBSA,21780,"Evansville, IN-KY",844692,27.75,34.543,60.35,37.835,66.064,30.887,70.651,28.133,61.11,37.615,80.258,19.097,NA,NA,63.638,16.795,46.827,37.956,39.421,35.36,49.496,50.678,33.075,56,50.983,39.013,54.982,32.085,62.683,25.107,62.346,26.662,42.961,56.81
CBSA,21820,"Fairbanks, AK",60377,36.918,26.989,63.415,35.769,65.623,31.729,69.742,29.533,61.759,37.249,80.943,18.335,NA,NA,66.418,16.273,48.749,34.493,45.84,33.193,54.216,45.81,36.989,55.987,55.68,37.913,60.924,29.705,67.514,23.883,67.203,24.985,47.198,52.407
CBSA,21840,"Fairfield, IA",11990,36.147,25.563,70.008,29.124,69.858,26.455,73.478,24.812,64.954,33.42,83.795,14.671,NA,NA,72.41,11.051,53.728,32.385,50.367,29.116,59.741,40.392,39.483,54.937,59.083,34.787,64.821,25.872,73.186,18.357,71.877,21.268,50.475,48.991
CBSA,21900,"Fairmont, WV",39175,27.732,36.332,59.648,38.992,65.772,31.906,71.132,27.801,58.984,39.908,79.354,20.049,NA,NA,61.207,18.417,44.881,38.29,39.086,35.681,48.14,51.607,32.648,56.878,49.432,40.771,53.902,33.136,62.793,25.167,62.218,27.844,43.768,55.86
CBSA,21980,"Fallon, NV",16178,30.659,32.365,59.655,38.966,63.834,33.842,68.426,30.888,58.586,40.178,78.273,20.818,NA,NA,61.658,18.871,44.839,38.608,38.62,35.981,48.158,51.762,33.972,56.206,50.192,40.827,54.271,33.737,62.375,26.759,61.769,28.607,43.028,56.694
CBSA,22020,"Fargo, ND-MN",268358,32.746,28.488,66.278,32.571,70.985,26.641,73.836,25.234,65.525,33.687,83.781,15.714,NA,NA,68.397,15.19,51.241,33.946,47.064,33.412,53.689,46.516,34.385,59.161,53.906,39.185,60.344,30.27,69.728,21.715,68.72,24.416,45.961,53.949
CBSA,22060,"Faribault-Northfield, MN",40278,35.583,28.02,72.903,26.424,72.588,25.192,76.126,22.702,67.796,31.059,83.649,15.105,NA,NA,71.324,11.349,55.939,29.639,53.57,27.218,59.725,40.183,38.711,56.294,58.94,34.674,64.72,25.947,73.358,18.899,72.576,21.121,50.04,49.881
CBSA,22100,"Farmington, MO",45749,27.762,34.335,64.38,33.933,65.925,31.028,71.44,26.833,61.781,36.845,79.82,19.021,NA,NA,62.277,17.618,47.315,37.273,41.66,33.664,50.032,49.61,33.874,54.152,50.864,38.775,56.355,31.474,65.822,23.201,65.225,23.688,43.879,55.866
CBSA,22140,"Farmington, NM",79497,29.196,34.655,45.116,53.635,63.131,35.699,63.997,36.635,56.192,42.448,74.654,24.395,NA,NA,58.46,19.11,44.296,36.633,31.245,34.611,52.543,47.687,38.208,48.875,54.675,33.176,58.303,26.398,64.546,22.574,61.951,26.322,40.823,59.014
CBSA,22180,"Fayetteville, NC",456998,30.654,35.682,73.456,24.596,74.508,22.508,77.749,20.495,67.907,30.087,83.411,15.61,NA,NA,72.849,9.235,54.934,31.609,48.818,26.008,59.676,40.082,43.211,42.891,59.686,27.723,64.218,21.104,71.371,14.837,71.736,15.491,54.837,44.59
CBSA,22220,"Fayetteville-Springdale-Rogers, AR-MO",1208448,30.847,33.039,64.067,35.031,66.173,31.632,68.615,31.057,61.163,37.778,78.537,21.336,NA,NA,65.024,16.8,47.707,36.383,41.936,34.295,52.291,47.619,35.414,54.696,52.801,38.305,58.456,30.491,66.114,23.011,66.318,23.221,46.051,54.002
CBSA,22260,"Fergus Falls, MN",41180,30.59,29.983,63.196,35.714,66.418,31.168,70.556,28.317,61.489,37.36,80.617,18.39,NA,NA,64.942,16.656,47.98,36.158,43.038,33.949,51.484,48.482,33.873,60.651,52.547,40.413,57.96,31.814,67.377,24.148,66.814,26.379,43.706,56.119
CBSA,22280,"Fernley, NV",35841,31.032,32.466,61.109,37.251,64.209,32.959,69.937,29.154,58.469,40.194,79.158,20.019,NA,NA,62.713,18.069,46.31,38.545,38.648,35.284,49.865,50.096,34.779,55.127,51.237,39.452,54.87,32.683,63.924,25.153,63.369,27.061,44.636,54.982
CBSA,22300,"Findlay, OH",50472,29.311,32.58,57.406,41.375,66.506,31.16,70.79,28.41,61.002,38.039,80.153,18.991,NA,NA,63.16,18.182,46.979,36.781,41.994,35.35,47.763,52.481,32.299,59.473,50.226,41.538,55.056,33.561,63.643,26.224,62.498,28.729,42.723,57.261
CBSA,22340,"Fitzgerald, GA",11270,27.019,40.364,62.999,35.537,68.376,28.776,72.431,26.007,62.236,36.078,79.601,19.21,NA,NA,65.271,12.431,47.453,36.983,41.366,28.234,52.263,48.004,37.817,46.965,54.046,32.635,56.167,26.522,62.156,20.852,60.665,23.212,49.432,49.947
CBSA,22380,"Flagstaff, AZ",79300,39.934,25.38,67.1,31.986,73.026,25.565,74.151,25.821,67.802,30.945,83.019,15.393,NA,NA,72.306,10.874,56.997,27.038,51.084,26.953,63.504,36.69,43.851,47.609,63.429,29.131,68.116,21.796,72.711,18.001,71.169,20.515,50.75,48.997
CBSA,22420,"Flint, MI",279399,28.862,33.576,72.251,26.044,73.346,23.081,77.223,21.12,68.041,30.546,83.832,15.278,NA,NA,72.078,10.802,55.841,32.698,47.054,27.699,57.412,42.751,38.421,49.727,56.936,31.878,62.355,24.625,69.966,16.632,68.418,18.969,52.143,47.483
CBSA,22500,"Florence, SC",273800,26.737,40.561,67.07,30.982,68.794,27.757,72.188,25.652,63.049,35.092,80.064,18.387,NA,NA,66.398,10.935,48.958,36.455,41.807,26.636,53.407,46.49,38.331,47.808,54.772,30.856,58.619,24.585,64.529,19.396,64.592,20.877,51.562,47.718
CBSA,22520,"Florence-Muscle Shoals, AL",201538,26.139,38.463,61.839,36.683,66.401,31.219,70.726,28.273,61.077,37.871,79.054,20.698,NA,NA,61.934,17.602,46.424,37.932,39.031,34.213,49.234,50.85,33.424,53.633,50.198,38.564,54.892,31.144,62.791,24.316,62.055,25.457,43.897,55.565
CBSA,22540,"Fond du Lac, WI",70155,28.977,32.002,65.978,32.725,67.117,30.274,72.05,26.775,63.464,35.377,82.174,17.101,NA,NA,66.091,16.486,47.351,37.936,43.783,33.539,51.229,48.611,33.772,57.672,51.838,38.905,57.356,31.311,66.494,23.879,64.613,25.599,45.546,54.449
CBSA,22580,"Forest City, NC",47316,29.267,36.651,63.604,35.003,67.176,31.461,71.346,27.547,60.145,38.275,79.206,19.547,NA,NA,62.18,17.795,46.386,36.199,40.183,33.805,49.377,50.273,34.426,53.25,50.943,37.93,55.22,31.049,62.742,24.379,63.099,24.563,44.26,55.541
CBSA,22620,"Forrest City, AR",18842,28.697,39.614,71.415,26.818,68.841,26.398,72.386,25.91,64.409,33.335,78.845,19.717,NA,NA,69.451,8.423,50.95,35.065,44.433,23.538,58.752,41.216,43.127,40.457,59.224,25.629,63.343,19.86,68.586,15.014,70.146,14.59,55.116,43.987
CBSA,22660,"Fort Collins, CO",201336,38.917,25.376,72.336,26.848,72.722,25.683,75.948,23.951,68.95,30.337,85.833,13.937,NA,NA,73.179,12.511,55.514,30.109,54.499,29.998,58.908,41.173,37.572,55.383,57.967,35.964,64.005,27.74,71.602,19.979,70.498,21.86,50.345,49.565
CBSA,22700,"Fort Dodge, IA",25241,29.321,31.817,65.33,33.39,68.135,28.394,72.695,25.546,63.845,34.705,81.53,17.262,NA,NA,65.457,14.881,49.8,35.942,43.948,32.11,53.576,46.547,35.074,55.675,53.211,37.716,58.849,29.694,67.894,21.834,66.685,24.298,46.274,53.27
CBSA,22780,"Fort Leonard Wood, MO",28477,34.912,28.272,65.611,33.655,65.007,32.637,69.6,28.999,59.662,38.824,81.118,17.231,NA,NA,68.325,13.4,48.962,34.821,45.984,31.331,55.564,43.986,39.913,52.34,57.299,35.646,61.878,27.819,70.071,20.796,69.316,21.435,46.662,53.194
CBSA,22800,"Fort Madison-Keokuk, IA-IL-MO",129921,28.997,32.629,65.821,32.63,67.252,29.285,73.114,25.128,62.844,35.752,81.403,17.458,NA,NA,65.081,15.602,48.931,36.343,41.788,32.924,51.966,48.086,34.482,55.762,52.432,38.353,57.457,30.505,67.084,22.201,65.774,24.797,45.305,54.267
CBSA,22820,"Fort Morgan, CO",18107,32.639,32.159,61.832,37.091,67.057,31.932,70.321,29.674,61.788,36.842,78.887,19.981,NA,NA,63.898,14.967,49.064,33.876,40.553,31.618,54.736,45.27,39.068,50.395,55.984,33.794,59.48,27.343,66.731,21.39,65.422,23.102,45.132,54.647
CBSA,22860,"Fort Polk South, LA",31340,27.16,37.498,55.022,43.807,60.941,36.806,65.306,34.773,56.146,42.719,75.511,24.496,NA,NA,59.55,19.461,42.307,40.648,36.059,36.841,46.107,53.979,33.443,57.138,49.126,41.637,52.352,34.659,60.128,28.012,57.865,31.704,42.396,57.569
CBSA,22900,"Fort Smith, AR-OK",741732,28.332,36.305,60.412,38.435,63.842,33.702,67.874,31.784,58.857,39.92,77.698,22.385,NA,NA,61.368,18.725,45.334,38.13,38.422,35.252,49.213,50.669,34.456,54.047,50.449,39.39,55.247,32.478,63.242,25.19,62.781,26.287,43.689,56.319
CBSA,23060,"Fort Wayne, IN",817419,28.444,33.383,63.539,34.648,67.276,29.747,71.594,26.661,61.432,37.449,81.469,17.703,NA,NA,63.711,16.442,47.276,37.153,43.145,33.46,48.664,51.51,33.621,55.051,51.114,38.982,55.389,31.818,63.511,24.781,62.977,26.105,43.279,56.422
CBSA,23140,"Frankfort, IN",21545,28.076,33.845,61.527,36.83,63.778,33.497,70.002,28.74,59.202,38.993,78.677,19.991,NA,NA,62.771,16.992,46.925,37.6,38.974,34.537,48.837,51.232,34.152,55.205,51.172,39.188,54.625,32.198,62.353,24.957,61.676,26.67,42.641,56.858
CBSA,23180,"Frankfort, KY",97576,30.69,34.375,65.402,33.324,70.671,27.367,75.046,24.047,65.231,33.487,82.356,17.132,NA,NA,66.772,15.049,51.18,33.447,47.596,30.617,53.63,46.238,35.341,54.975,54.021,36.931,59.012,29.721,66.921,22.863,66.403,24.749,46.774,52.798
CBSA,23240,"Fredericksburg, TX",18501,32.387,31.387,57.851,42.381,63.543,35.576,65.764,34.939,57.894,41.349,77.92,22.199,NA,NA,62.489,19.41,45.381,36.868,41.636,36.566,49.089,51.051,35.16,57.202,51.727,42.106,56.592,34.231,63.78,27.815,62.153,29.69,42.906,57.451
CBSA,23300,"Freeport, IL",32941,29.926,32.431,69.564,28.527,69.834,27.425,74.806,23.554,64.807,33.879,82.845,15.992,NA,NA,67.873,13.961,51.079,34.559,45.849,30.294,53.399,46.541,36.025,53.796,54.224,36.45,59.094,28.587,67.973,20.758,68.213,21.326,46.802,52.946
CBSA,23340,"Fremont, NE",24988,29.162,32.972,63.294,35.325,66.556,31.079,71.522,27.289,62.202,36.778,80.927,18.445,NA,NA,64.895,17.056,47.519,36.169,42.444,34.084,51.181,48.767,33.484,57.219,51.273,39.511,56.623,31.511,65.94,23.687,64.551,25.784,43.993,55.991
CBSA,23380,"Fremont, OH",41372,27.951,33.902,61.534,36.59,67.372,28.906,73.308,25.23,63.325,35.103,81.009,17.819,NA,NA,64.735,15.039,48.859,37.192,42.323,31.937,51.392,48.915,34.361,55.545,52.422,37.354,56.794,30.03,65.175,22.539,64.706,24.71,45.748,53.792
CBSA,23420,"Fresno, CA",562708,38.439,29.463,70.099,28.332,66.399,28.677,72.131,26.471,65.595,32.974,81.609,17.262,NA,NA,71.088,10.664,54.617,31.937,45.736,25.061,64.272,35.44,46.467,42.16,62.07,27.899,65.837,22.068,72.362,16.202,71.724,18.198,55.608,44.014
CBSA,23460,"Gadsden, AL",71636,25.775,39.592,60.954,37.565,63.006,34.219,69.983,28.43,58.751,40.115,77.598,21.937,NA,NA,58.888,18.354,43.069,40.175,38.404,35.045,46.736,53.328,32.915,53.61,49.097,39.063,52.701,32.153,60.151,25.063,59.347,26.214,43.386,56.1
CBSA,23500,"Gaffney, SC",36622,26.222,40.547,62.869,35.812,68.169,30.493,72.544,26.623,62.225,36.639,79.815,19.543,NA,NA,61.567,16.203,46.368,37.453,40.356,31.467,49.203,50.546,34.381,53.35,51.005,36.347,55.344,29.578,62.334,23.571,61.742,24.731,45.101,54.598
CBSA,23540,"Gainesville, FL",320602,34.448,29.645,72.289,26.89,75.209,23.087,76.792,22.48,68.799,30.069,84.774,14.353,NA,NA,73.92,10.265,56.312,29.954,54.904,26.026,60.621,39.793,41.063,51.952,60.38,32.083,65.765,24.058,73.044,17.478,72.464,19.492,52.764,46.898
CBSA,23580,"Gainesville, GA",117557,28.561,36.362,58.548,40.876,66.419,32.917,69.071,30.238,60.029,38.987,78.541,20.624,NA,NA,61.494,18.712,45.797,37.249,41.166,33.823,48.941,51.179,35.647,53.816,51.819,39.51,54.418,32.782,60.211,27.758,57.901,30.04,43.967,56.176
CBSA,23620,"Gainesville, TX",25629,28.604,34.59,54.068,45.64,60.712,37.688,64.478,36.069,55.585,43.435,76.331,23.988,NA,NA,59.616,21.046,43.107,39.299,37.532,38.016,46.498,53.685,33.825,57.033,49.366,42.92,53.603,35.624,61.489,28.874,59.932,30.996,41.547,58.664
CBSA,23660,"Galesburg, IL",36542,30.603,32.612,71.622,26.192,71.052,25.579,76.61,21.551,66.649,31.856,83.28,15.527,NA,NA,69.304,12.506,52.956,33.624,47.663,28.901,55.328,44.664,36.38,52.356,54.953,34.719,60.117,27.01,69.282,18.869,69.567,19.594,48.686,50.919
CBSA,23700,"Gallup, NM",42250,36.98,27.46,72.069,26.175,71.815,22.947,74.043,23.896,66.336,30.845,83.006,15.093,NA,NA,74.123,8.201,56.85,28.696,47.905,23.212,66.866,33.342,48.45,40.798,66.675,23.756,70.227,17.631,74.54,13.962,75.172,15.356,57.92,41.42
CBSA,23780,"Garden City, KS",48146,29.165,33.38,57.203,41.686,63.823,34.358,66.986,32.007,59.405,39.023,77.672,20.853,NA,NA,63.891,15.991,48.087,35.083,38.167,32.669,53.743,46.209,39.812,49.701,55.591,34.142,59.44,27.442,65.652,22.334,63.517,24.708,44.047,56.038
CBSA,23820,"Gardnerville Ranchos, NV",35012,34.288,28.453,63.987,34.982,67.188,30.789,71.27,28.23,62.03,36.919,81.281,17.994,NA,NA,66.309,16.554,48.432,35.685,44.842,34.482,52.271,47.658,35.045,57.058,52.708,40.189,57.746,32.243,66.277,24.589,65.583,26.491,45.076,54.713
CBSA,23860,"Georgetown, SC",43598,28.047,38.621,61.721,36.777,69.971,28.391,71.054,28.423,63.189,35.6,80.098,19.086,NA,NA,65.737,12.732,47.137,37.093,40.284,29.501,53.762,46.142,37.323,49.979,54.684,32.073,59.702,24.847,66.62,19.074,64.521,21.939,47.621,51.938
CBSA,23900,"Gettysburg, PA",69921,28.664,34.44,61.767,37.375,66.183,31.684,72.877,25.783,60.069,38.931,78.999,20.17,NA,NA,61.694,19.439,45.786,37.329,39.562,34.379,50.477,49.7,32.85,58.147,50.879,40.726,55.351,33.063,62.641,26.689,61.723,27.511,43.067,56.604
CBSA,23940,"Gillette, WY",29793,27.795,34.928,42.527,56.95,58.527,41.919,61.679,39.543,52.633,46.837,74.705,25.127,NA,NA,52.398,25.768,39.234,40.916,30,41.953,42.486,57.668,30.759,59.756,46.461,44.135,49.908,36.814,56.936,31.376,55.184,33.726,34.931,65.089
CBSA,23980,"Glasgow, KY",71984,26.764,37.711,58.891,39.407,64.737,32.711,70.825,28.002,59.402,39.267,78.955,20.323,NA,NA,62.153,17.298,45.813,38.372,39.246,34.149,49.173,50.665,33.71,55.844,50.395,39.55,53.754,32.855,63.211,25.132,62.719,27.205,44.035,55.4
CBSA,24020,"Glens Falls, NY",183968,31.141,31.561,70.765,27.72,70.944,26.556,77.459,20.418,65.508,33.043,82.727,16.244,NA,NA,68.866,13.544,51.213,34.609,47.07,30.797,57.249,42.574,35.516,54.779,54.96,36.264,60.05,28.829,69.66,20.104,69.213,21.287,48.332,51.325
CBSA,24060,"Glenwood Springs, CO",101274,40.795,24.138,72.721,26.212,70.475,26.853,73.74,25.522,65.99,32.423,83.623,15.05,NA,NA,73.604,10.846,55.056,30.971,52.73,27.971,61.441,38.591,41.276,52.961,60.542,33.227,65.364,25.123,72.727,17.82,72.458,19.593,52.116,47.406
CBSA,24100,"Gloversville, NY",38758,29.331,34.217,68.974,29.684,69.206,28.572,76.48,21.397,64.149,34.215,81.596,17.248,NA,NA,65.06,15.437,50.036,34.543,44.195,31.862,54.278,45.49,34.101,55.251,52.923,37.546,58.169,30.133,67.101,21.784,65.945,23.425,45.805,53.924
CBSA,24140,"Goldsboro, NC",81057,29.128,37.936,67.481,30.615,68.61,28.544,72.433,25.847,62.577,35.775,80.266,18.505,NA,NA,67.562,11.915,47.938,36.61,42.75,28.289,54.437,45.258,39.61,46.077,55.463,31.226,59.469,24.95,66.112,19.451,67.011,19.36,50.124,49.302
CBSA,24220,"Grand Forks, ND-MN",120116,30.754,29.675,64.015,34.707,67.854,29.228,71.666,27.136,63.633,35.195,81.48,17.557,NA,NA,65.227,15.364,49.074,34.695,44.432,32.882,53.711,46.457,34.402,58.721,53.467,38.654,59.066,30.176,67.929,22.447,66.896,24.87,44.997,54.775
CBSA,24260,"Grand Island, NE",218868,29.288,32.448,61.191,37.442,63.965,33.358,68.537,30.139,59.607,39.132,78.658,20.079,NA,NA,62.27,17.919,46.496,37.723,40.581,34.566,49.551,50.424,34.283,57.077,51.523,39.596,56.321,31.879,64.161,25.522,62.539,27.68,43.03,56.895
CBSA,24300,"Grand Junction, CO",98727,34.859,29.835,63.558,35.296,66.597,31.523,69.544,30.142,61.133,37.854,79.435,19.643,NA,NA,65.468,17.035,48.231,36.194,42.548,34.78,51.438,48.55,34.938,56.961,52.412,39.821,57.001,32.093,64.733,24.693,64.05,26.25,44.843,54.979
CBSA,24340,"Grand Rapids-Wyoming, MI",2575224,30.314,31.589,65.716,33.42,68.875,28.431,71.216,26.817,62.871,35.759,81.267,17.208,NA,NA,63.869,16.342,49.407,35.676,42.521,32.468,49.486,50.369,33.902,56.865,51.841,39.163,56.297,31.4,65.522,23.558,65.358,23.862,43.847,55.625
CBSA,24380,"Grants, NM",18094,39.035,27.296,76.572,22.527,74.787,21.648,78.429,20.123,71.223,26.738,84.713,13.784,NA,NA,77.236,8.329,61.86,25.533,55.394,22.698,67.591,32.32,48.712,41.693,66.547,24.876,71.256,18.332,76.114,13.662,76.042,14.8,57.903,41.953
